Dispatch_Date,Aggravated Assault Firearm,Aggravated Assault No Firearm,All Other Offenses,Burglary Non-Residential,Burglary Residential,DRIVING UNDER THE INFLUENCE,Disorderly Conduct,Fraud,Motor Vehicle Theft,Narcotic / Drug Law Violations,Other Assaults,Other Sex Offenses (Not Commercialized),Rape,Recovered Stolen Motor Vehicle,Robbery Firearm,Robbery No Firearm,Theft from Vehicle,Thefts,Vandalism/Criminal Mischief,Weapon Violations
2012-11-29,4.0,3.0,46.0,,13.0,5.0,6.0,19.0,3.0,17.0,27.0,4.0,,6.0,3.0,6.0,7.0,25.0,10.0,
2012-11-30,3.0,7.0,35.0,,16.0,6.0,7.0,12.0,1.0,12.0,25.0,1.0,2.0,12.0,3.0,7.0,24.0,34.0,18.0,3.0
2012-12-01,,5.0,38.0,1.0,19.0,10.0,5.0,8.0,,11.0,19.0,,,5.0,6.0,5.0,17.0,27.0,23.0,1.0
2012-12-02,3.0,8.0,35.0,,7.0,11.0,2.0,4.0,5.0,7.0,15.0,1.0,,6.0,4.0,2.0,16.0,17.0,19.0,1.0
2012-12-03,2.0,8.0,42.0,,20.0,2.0,2.0,10.0,4.0,5.0,33.0,4.0,1.0,11.0,5.0,7.0,21.0,32.0,13.0,1.0
2012-12-04,2.0,5.0,36.0,4.0,10.0,4.0,10.0,17.0,1.0,12.0,27.0,2.0,,9.0,3.0,7.0,12.0,25.0,12.0,2.0
2012-12-05,2.0,4.0,53.0,1.0,8.0,5.0,3.0,11.0,5.0,16.0,28.0,3.0,1.0,2.0,2.0,3.0,10.0,25.0,21.0,1.0
2012-12-06,2.0,6.0,50.0,,15.0,4.0,7.0,9.0,2.0,11.0,29.0,3.0,1.0,7.0,3.0,10.0,23.0,21.0,22.0,4.0
2012-12-07,1.0,8.0,64.0,1.0,12.0,4.0,1.0,9.0,1.0,13.0,28.0,1.0,1.0,10.0,,5.0,11.0,38.0,14.0,2.0
2012-12-08,6.0,2.0,69.0,1.0,7.0,9.0,7.0,10.0,,19.0,18.0,1.0,,3.0,4.0,2.0,15.0,20.0,30.0,4.0
2012-12-09,4.0,6.0,21.0,,14.0,3.0,3.0,5.0,1.0,5.0,21.0,,1.0,3.0,2.0,4.0,16.0,20.0,21.0,1.0
2012-12-10,1.0,3.0,30.0,4.0,9.0,7.0,3.0,8.0,2.0,3.0,35.0,4.0,3.0,7.0,5.0,2.0,12.0,26.0,16.0,2.0
2012-12-11,7.0,5.0,54.0,2.0,10.0,4.0,5.0,14.0,1.0,20.0,24.0,,1.0,6.0,3.0,6.0,11.0,28.0,18.0,1.0
2012-12-12,3.0,9.0,35.0,2.0,8.0,4.0,6.0,20.0,3.0,18.0,30.0,1.0,1.0,10.0,7.0,3.0,12.0,25.0,16.0,
2012-12-13,3.0,11.0,40.0,2.0,5.0,5.0,3.0,13.0,2.0,10.0,33.0,1.0,,8.0,3.0,6.0,17.0,28.0,16.0,7.0
2012-12-14,3.0,10.0,44.0,2.0,16.0,9.0,5.0,16.0,6.0,12.0,27.0,1.0,,10.0,3.0,4.0,17.0,39.0,22.0,1.0
2012-12-15,1.0,4.0,66.0,3.0,10.0,8.0,5.0,5.0,4.0,8.0,24.0,1.0,,4.0,2.0,3.0,17.0,17.0,18.0,4.0
2012-12-16,4.0,6.0,43.0,3.0,12.0,8.0,3.0,5.0,2.0,2.0,21.0,1.0,,3.0,5.0,4.0,14.0,19.0,23.0,2.0
2012-12-17,,7.0,18.0,4.0,17.0,5.0,3.0,11.0,1.0,4.0,26.0,4.0,2.0,14.0,5.0,1.0,15.0,28.0,16.0,5.0
2012-12-18,4.0,6.0,36.0,2.0,14.0,4.0,4.0,16.0,4.0,14.0,30.0,,3.0,7.0,1.0,1.0,20.0,29.0,17.0,1.0
2012-12-19,3.0,6.0,41.0,1.0,9.0,6.0,5.0,19.0,1.0,9.0,33.0,3.0,,7.0,2.0,4.0,11.0,35.0,14.0,3.0
2012-12-20,3.0,6.0,31.0,1.0,14.0,6.0,6.0,14.0,,10.0,33.0,3.0,,5.0,5.0,6.0,11.0,23.0,22.0,1.0
2012-12-21,6.0,5.0,38.0,,14.0,4.0,5.0,11.0,3.0,12.0,34.0,1.0,1.0,6.0,4.0,5.0,17.0,26.0,14.0,2.0
2012-12-22,3.0,11.0,22.0,3.0,9.0,6.0,3.0,7.0,,11.0,30.0,1.0,,5.0,2.0,1.0,17.0,25.0,27.0,2.0
2012-12-23,1.0,3.0,32.0,3.0,8.0,9.0,2.0,5.0,1.0,4.0,20.0,,,11.0,4.0,4.0,13.0,18.0,18.0,3.0
2012-12-24,4.0,8.0,13.0,1.0,8.0,6.0,,4.0,3.0,4.0,14.0,4.0,,5.0,3.0,1.0,16.0,18.0,18.0,2.0
2012-12-25,3.0,5.0,9.0,1.0,7.0,2.0,,1.0,1.0,2.0,18.0,,1.0,2.0,4.0,3.0,8.0,7.0,16.0,
2012-12-26,1.0,5.0,19.0,5.0,12.0,1.0,1.0,16.0,,8.0,13.0,3.0,1.0,8.0,1.0,1.0,12.0,24.0,15.0,
2012-12-27,1.0,9.0,29.0,1.0,14.0,3.0,2.0,7.0,2.0,9.0,14.0,1.0,,8.0,2.0,4.0,13.0,30.0,23.0,1.0
2012-12-28,5.0,5.0,27.0,1.0,14.0,6.0,1.0,6.0,1.0,10.0,29.0,1.0,2.0,10.0,1.0,6.0,14.0,23.0,9.0,3.0
2012-12-29,3.0,6.0,53.0,2.0,16.0,6.0,4.0,3.0,1.0,8.0,21.0,,,9.0,6.0,4.0,13.0,17.0,19.0,
2012-12-30,5.0,5.0,34.0,2.0,4.0,7.0,4.0,2.0,4.0,2.0,16.0,1.0,1.0,8.0,4.0,3.0,14.0,10.0,13.0,1.0
2012-12-31,2.0,4.0,26.0,1.0,8.0,4.0,,6.0,2.0,4.0,21.0,1.0,1.0,4.0,6.0,2.0,11.0,18.0,16.0,
2013-01-01,3.0,12.0,49.0,,10.0,10.0,4.0,7.0,3.0,6.0,35.0,,2.0,5.0,2.0,3.0,11.0,17.0,25.0,5.0
2013-01-02,1.0,2.0,31.0,3.0,18.0,2.0,2.0,14.0,1.0,13.0,24.0,1.0,2.0,10.0,3.0,3.0,8.0,29.0,11.0,3.0
2013-01-03,1.0,4.0,42.0,3.0,18.0,8.0,5.0,12.0,1.0,11.0,35.0,,2.0,12.0,4.0,4.0,13.0,26.0,14.0,2.0
2013-01-04,3.0,9.0,50.0,2.0,15.0,3.0,4.0,7.0,2.0,15.0,25.0,,1.0,14.0,2.0,4.0,9.0,25.0,16.0,5.0
2013-01-05,2.0,7.0,50.0,,8.0,4.0,4.0,5.0,1.0,7.0,19.0,,2.0,8.0,2.0,7.0,5.0,22.0,15.0,2.0
2013-01-06,14.0,6.0,40.0,4.0,8.0,5.0,,5.0,3.0,5.0,18.0,,,5.0,3.0,6.0,6.0,12.0,16.0,1.0
2013-01-07,3.0,4.0,25.0,1.0,13.0,8.0,2.0,11.0,4.0,5.0,34.0,1.0,,9.0,4.0,4.0,9.0,25.0,19.0,1.0
2013-01-08,7.0,6.0,30.0,3.0,17.0,3.0,2.0,10.0,5.0,15.0,26.0,4.0,3.0,6.0,4.0,4.0,3.0,30.0,11.0,2.0
2013-01-09,2.0,7.0,38.0,2.0,8.0,4.0,4.0,11.0,2.0,12.0,33.0,2.0,1.0,10.0,3.0,2.0,9.0,26.0,16.0,2.0
2013-01-10,2.0,5.0,46.0,1.0,16.0,10.0,3.0,16.0,1.0,10.0,29.0,2.0,,3.0,6.0,2.0,11.0,31.0,11.0,1.0
2013-01-11,3.0,3.0,41.0,1.0,10.0,3.0,8.0,9.0,,13.0,31.0,2.0,,9.0,4.0,6.0,17.0,32.0,15.0,5.0
2013-01-12,,3.0,43.0,3.0,9.0,9.0,6.0,6.0,2.0,9.0,27.0,,1.0,11.0,3.0,4.0,13.0,28.0,13.0,
2013-01-13,1.0,5.0,47.0,,6.0,6.0,,,,7.0,28.0,1.0,1.0,3.0,2.0,4.0,11.0,29.0,23.0,1.0
2013-01-14,8.0,4.0,22.0,1.0,17.0,2.0,3.0,11.0,2.0,11.0,28.0,4.0,,8.0,5.0,4.0,14.0,28.0,21.0,2.0
2013-01-15,,4.0,28.0,,6.0,8.0,4.0,12.0,1.0,25.0,31.0,3.0,3.0,3.0,5.0,4.0,9.0,18.0,23.0,5.0
2013-01-16,1.0,8.0,41.0,3.0,7.0,8.0,3.0,7.0,,14.0,27.0,1.0,,5.0,8.0,4.0,7.0,41.0,14.0,2.0
2013-01-17,2.0,8.0,45.0,1.0,12.0,3.0,4.0,17.0,4.0,7.0,26.0,,1.0,10.0,6.0,2.0,9.0,16.0,18.0,3.0
2013-01-18,1.0,5.0,44.0,5.0,20.0,5.0,5.0,13.0,2.0,16.0,19.0,1.0,2.0,8.0,3.0,3.0,10.0,25.0,15.0,2.0
2013-01-19,4.0,7.0,50.0,1.0,9.0,13.0,4.0,6.0,,17.0,13.0,1.0,2.0,6.0,5.0,5.0,3.0,30.0,16.0,4.0
2013-01-20,,5.0,32.0,3.0,12.0,2.0,4.0,3.0,1.0,6.0,19.0,,,7.0,5.0,5.0,8.0,21.0,20.0,2.0
2013-01-21,3.0,2.0,29.0,2.0,10.0,6.0,2.0,7.0,3.0,5.0,14.0,1.0,2.0,10.0,4.0,1.0,11.0,16.0,11.0,
2013-01-22,1.0,11.0,22.0,3.0,13.0,6.0,3.0,6.0,1.0,12.0,16.0,3.0,2.0,8.0,1.0,5.0,7.0,20.0,15.0,4.0
2013-01-23,1.0,6.0,22.0,4.0,9.0,5.0,2.0,12.0,1.0,17.0,32.0,1.0,,9.0,2.0,4.0,6.0,21.0,11.0,4.0
2013-01-24,,2.0,26.0,2.0,14.0,9.0,3.0,11.0,1.0,11.0,24.0,2.0,1.0,12.0,2.0,10.0,7.0,28.0,9.0,3.0
2013-01-25,2.0,4.0,31.0,1.0,17.0,4.0,5.0,11.0,2.0,4.0,31.0,1.0,3.0,5.0,6.0,4.0,7.0,16.0,14.0,5.0
2013-01-26,6.0,4.0,41.0,,3.0,6.0,,9.0,1.0,11.0,19.0,,,7.0,5.0,3.0,3.0,18.0,12.0,1.0
2013-01-27,4.0,2.0,25.0,3.0,8.0,7.0,3.0,9.0,,4.0,12.0,1.0,,6.0,4.0,3.0,11.0,14.0,20.0,1.0
2013-01-28,5.0,2.0,33.0,5.0,15.0,4.0,2.0,13.0,1.0,8.0,30.0,2.0,2.0,7.0,4.0,4.0,12.0,23.0,9.0,1.0
2013-01-29,,5.0,47.0,5.0,11.0,4.0,3.0,21.0,1.0,25.0,23.0,1.0,2.0,6.0,3.0,4.0,10.0,30.0,19.0,2.0
2013-01-30,3.0,6.0,37.0,,10.0,6.0,8.0,16.0,3.0,9.0,35.0,5.0,4.0,6.0,3.0,4.0,7.0,26.0,19.0,4.0
2013-01-31,2.0,8.0,33.0,,23.0,7.0,7.0,9.0,3.0,9.0,33.0,1.0,,12.0,1.0,5.0,9.0,22.0,11.0,1.0
2013-02-01,,9.0,44.0,,13.0,6.0,5.0,16.0,,15.0,19.0,2.0,1.0,5.0,8.0,3.0,9.0,32.0,17.0,2.0
2013-02-02,3.0,6.0,37.0,1.0,9.0,10.0,2.0,7.0,,7.0,15.0,,1.0,6.0,1.0,7.0,5.0,18.0,15.0,1.0
2013-02-03,5.0,5.0,39.0,,5.0,5.0,5.0,4.0,6.0,3.0,14.0,1.0,1.0,7.0,2.0,3.0,6.0,20.0,16.0,1.0
2013-02-04,,4.0,39.0,3.0,5.0,2.0,4.0,11.0,1.0,8.0,29.0,2.0,,15.0,1.0,7.0,17.0,28.0,14.0,
2013-02-05,2.0,8.0,47.0,2.0,12.0,4.0,,16.0,3.0,18.0,23.0,2.0,2.0,10.0,3.0,4.0,7.0,10.0,16.0,3.0
2013-02-06,,3.0,42.0,1.0,16.0,3.0,4.0,16.0,2.0,18.0,16.0,,2.0,9.0,1.0,6.0,6.0,26.0,9.0,
2013-02-07,,7.0,32.0,1.0,10.0,3.0,2.0,16.0,4.0,13.0,24.0,2.0,,9.0,2.0,8.0,12.0,29.0,12.0,5.0
2013-02-08,,7.0,28.0,3.0,12.0,6.0,5.0,16.0,1.0,17.0,23.0,,,10.0,4.0,1.0,8.0,16.0,12.0,1.0
2013-02-09,,3.0,49.0,,15.0,5.0,4.0,5.0,1.0,9.0,23.0,,1.0,3.0,5.0,2.0,6.0,15.0,16.0,1.0
2013-02-10,1.0,1.0,33.0,,6.0,4.0,2.0,6.0,3.0,8.0,15.0,1.0,3.0,7.0,3.0,1.0,8.0,20.0,11.0,1.0
2013-02-11,2.0,4.0,41.0,3.0,14.0,6.0,3.0,16.0,4.0,6.0,35.0,1.0,3.0,6.0,4.0,3.0,16.0,30.0,13.0,3.0
2013-02-12,1.0,4.0,42.0,,10.0,2.0,2.0,16.0,2.0,14.0,34.0,,1.0,14.0,5.0,2.0,9.0,27.0,12.0,1.0
2013-02-13,4.0,3.0,35.0,3.0,10.0,2.0,6.0,14.0,3.0,10.0,26.0,2.0,,9.0,6.0,6.0,13.0,22.0,15.0,2.0
2013-02-14,1.0,5.0,38.0,2.0,8.0,3.0,4.0,12.0,5.0,14.0,21.0,2.0,1.0,4.0,1.0,9.0,4.0,26.0,16.0,3.0
2013-02-15,3.0,6.0,46.0,4.0,12.0,6.0,6.0,8.0,1.0,22.0,22.0,3.0,2.0,5.0,3.0,5.0,11.0,22.0,18.0,4.0
2013-02-16,2.0,9.0,43.0,6.0,8.0,15.0,,4.0,1.0,5.0,22.0,,1.0,10.0,4.0,2.0,10.0,23.0,17.0,2.0
2013-02-17,1.0,10.0,51.0,4.0,6.0,7.0,3.0,1.0,1.0,5.0,18.0,1.0,2.0,3.0,1.0,1.0,13.0,22.0,19.0,1.0
2013-02-18,2.0,7.0,45.0,1.0,9.0,3.0,,10.0,1.0,9.0,20.0,,2.0,4.0,6.0,2.0,9.0,20.0,16.0,1.0
2013-02-19,3.0,6.0,29.0,1.0,11.0,4.0,3.0,18.0,,15.0,33.0,1.0,3.0,7.0,3.0,4.0,6.0,18.0,13.0,1.0
2013-02-20,2.0,10.0,40.0,,10.0,5.0,4.0,16.0,3.0,10.0,20.0,,2.0,5.0,4.0,7.0,11.0,24.0,14.0,2.0
2013-02-21,4.0,4.0,34.0,1.0,10.0,5.0,7.0,14.0,2.0,15.0,31.0,1.0,2.0,7.0,1.0,6.0,8.0,20.0,12.0,2.0
2013-02-22,1.0,6.0,49.0,1.0,9.0,6.0,3.0,11.0,2.0,14.0,31.0,1.0,1.0,6.0,3.0,3.0,11.0,34.0,21.0,3.0
2013-02-23,,5.0,61.0,4.0,8.0,3.0,2.0,5.0,1.0,6.0,30.0,,,4.0,3.0,2.0,9.0,28.0,20.0,
2013-02-24,3.0,7.0,83.0,,4.0,15.0,4.0,3.0,2.0,4.0,22.0,1.0,,3.0,1.0,3.0,9.0,19.0,24.0,1.0
2013-02-25,10.0,12.0,28.0,,15.0,5.0,3.0,13.0,,6.0,34.0,1.0,3.0,6.0,8.0,5.0,13.0,27.0,15.0,1.0
2013-02-26,2.0,9.0,37.0,2.0,13.0,,6.0,16.0,,14.0,38.0,2.0,2.0,4.0,2.0,1.0,6.0,15.0,18.0,2.0
2013-02-27,1.0,3.0,32.0,2.0,11.0,5.0,3.0,13.0,,14.0,31.0,1.0,3.0,6.0,1.0,10.0,12.0,29.0,19.0,4.0
2013-02-28,,3.0,40.0,1.0,16.0,4.0,3.0,16.0,,15.0,34.0,1.0,,5.0,4.0,2.0,7.0,21.0,14.0,3.0
2013-03-01,5.0,5.0,59.0,1.0,12.0,9.0,,14.0,1.0,9.0,33.0,1.0,,8.0,4.0,4.0,8.0,26.0,18.0,1.0
2013-03-02,6.0,8.0,86.0,1.0,4.0,6.0,3.0,9.0,3.0,15.0,25.0,,,5.0,4.0,3.0,8.0,17.0,18.0,
2013-03-03,,6.0,61.0,,8.0,9.0,3.0,5.0,2.0,6.0,35.0,,,5.0,2.0,4.0,12.0,13.0,18.0,1.0
2013-03-04,1.0,10.0,43.0,3.0,10.0,1.0,2.0,17.0,2.0,4.0,20.0,1.0,,6.0,3.0,4.0,14.0,17.0,21.0,1.0
2013-03-05,1.0,3.0,51.0,2.0,8.0,5.0,2.0,16.0,2.0,12.0,43.0,2.0,,3.0,1.0,3.0,7.0,26.0,15.0,2.0
2013-03-06,1.0,6.0,43.0,,9.0,4.0,1.0,12.0,2.0,10.0,31.0,,3.0,7.0,2.0,5.0,4.0,18.0,8.0,5.0
2013-03-07,,8.0,46.0,,9.0,3.0,1.0,12.0,2.0,12.0,23.0,,2.0,7.0,,2.0,13.0,22.0,18.0,1.0
2013-03-08,4.0,1.0,54.0,2.0,13.0,9.0,3.0,15.0,,19.0,21.0,5.0,1.0,4.0,4.0,5.0,7.0,14.0,20.0,3.0
2013-03-09,4.0,6.0,98.0,3.0,8.0,9.0,9.0,5.0,1.0,17.0,18.0,,,3.0,1.0,3.0,13.0,20.0,17.0,1.0
2013-03-10,,7.0,50.0,1.0,8.0,6.0,2.0,3.0,,5.0,26.0,1.0,2.0,6.0,1.0,4.0,14.0,17.0,20.0,1.0
2013-03-11,3.0,10.0,40.0,2.0,11.0,4.0,2.0,20.0,,11.0,28.0,2.0,1.0,4.0,2.0,12.0,11.0,23.0,18.0,2.0
2013-03-12,4.0,7.0,54.0,7.0,10.0,4.0,6.0,10.0,5.0,10.0,24.0,3.0,,9.0,1.0,9.0,10.0,29.0,17.0,2.0
2013-03-13,3.0,5.0,49.0,,15.0,7.0,3.0,18.0,1.0,9.0,33.0,3.0,3.0,6.0,4.0,6.0,11.0,23.0,17.0,1.0
2013-03-14,2.0,12.0,51.0,6.0,7.0,4.0,1.0,15.0,1.0,6.0,33.0,1.0,,5.0,3.0,2.0,12.0,29.0,13.0,5.0
2013-03-15,5.0,8.0,71.0,,8.0,4.0,3.0,14.0,4.0,12.0,25.0,,1.0,5.0,,2.0,13.0,28.0,9.0,2.0
2013-03-16,4.0,5.0,53.0,2.0,8.0,9.0,10.0,4.0,3.0,13.0,29.0,,5.0,7.0,7.0,8.0,11.0,12.0,15.0,1.0
2013-03-17,1.0,12.0,46.0,2.0,9.0,12.0,2.0,6.0,2.0,5.0,16.0,,1.0,8.0,2.0,2.0,8.0,18.0,20.0,2.0
2013-03-18,1.0,2.0,24.0,3.0,14.0,3.0,2.0,13.0,1.0,1.0,33.0,,2.0,12.0,2.0,4.0,13.0,22.0,18.0,2.0
2013-03-19,5.0,8.0,55.0,1.0,16.0,3.0,3.0,14.0,3.0,15.0,52.0,2.0,3.0,5.0,5.0,3.0,10.0,17.0,16.0,6.0
2013-03-20,,5.0,69.0,3.0,7.0,7.0,6.0,22.0,1.0,22.0,27.0,2.0,1.0,6.0,2.0,3.0,8.0,27.0,14.0,4.0
2013-03-21,1.0,4.0,63.0,2.0,11.0,6.0,2.0,10.0,1.0,13.0,37.0,2.0,,6.0,1.0,9.0,13.0,15.0,10.0,1.0
2013-03-22,2.0,4.0,51.0,3.0,8.0,4.0,9.0,16.0,2.0,9.0,18.0,4.0,1.0,4.0,1.0,6.0,11.0,26.0,13.0,1.0
2013-03-23,1.0,6.0,51.0,,12.0,3.0,4.0,10.0,,11.0,24.0,,,12.0,1.0,4.0,16.0,26.0,11.0,4.0
2013-03-24,2.0,5.0,35.0,,5.0,9.0,1.0,6.0,2.0,5.0,24.0,1.0,2.0,1.0,13.0,6.0,14.0,18.0,26.0,
2013-03-25,2.0,4.0,33.0,,11.0,1.0,3.0,9.0,1.0,11.0,22.0,1.0,,4.0,5.0,4.0,16.0,16.0,12.0,
2013-03-26,3.0,7.0,68.0,6.0,10.0,10.0,4.0,11.0,2.0,14.0,23.0,,,7.0,2.0,4.0,13.0,18.0,17.0,
2013-03-27,2.0,8.0,127.0,3.0,5.0,2.0,3.0,22.0,1.0,17.0,22.0,1.0,,8.0,3.0,4.0,8.0,32.0,20.0,
2013-03-28,,5.0,76.0,,16.0,5.0,3.0,18.0,,16.0,19.0,1.0,1.0,8.0,1.0,1.0,11.0,34.0,18.0,1.0
2013-03-29,3.0,9.0,88.0,2.0,14.0,9.0,1.0,15.0,1.0,15.0,12.0,6.0,1.0,7.0,,3.0,11.0,26.0,17.0,2.0
2013-03-30,1.0,6.0,111.0,1.0,5.0,6.0,1.0,5.0,4.0,20.0,18.0,,3.0,6.0,2.0,4.0,12.0,17.0,21.0,3.0
2013-03-31,2.0,5.0,57.0,,9.0,6.0,,7.0,3.0,2.0,12.0,,1.0,5.0,5.0,5.0,3.0,17.0,19.0,1.0
2013-04-01,,8.0,43.0,2.0,9.0,2.0,2.0,14.0,2.0,4.0,29.0,1.0,2.0,3.0,2.0,3.0,8.0,21.0,20.0,3.0
2013-04-02,2.0,6.0,51.0,2.0,9.0,5.0,3.0,12.0,2.0,16.0,24.0,2.0,4.0,7.0,3.0,4.0,9.0,27.0,24.0,3.0
2013-04-03,3.0,6.0,60.0,,15.0,5.0,2.0,14.0,,17.0,34.0,,1.0,4.0,2.0,,10.0,26.0,15.0,6.0
2013-04-04,2.0,7.0,66.0,1.0,15.0,2.0,3.0,14.0,,20.0,23.0,2.0,,9.0,3.0,1.0,8.0,29.0,17.0,2.0
2013-04-05,5.0,8.0,68.0,1.0,14.0,5.0,3.0,18.0,5.0,10.0,21.0,1.0,1.0,8.0,1.0,3.0,6.0,30.0,17.0,1.0
2013-04-06,5.0,8.0,70.0,2.0,8.0,9.0,7.0,4.0,2.0,16.0,27.0,,,2.0,2.0,6.0,11.0,24.0,22.0,1.0
2013-04-07,4.0,7.0,49.0,1.0,5.0,9.0,2.0,3.0,4.0,5.0,21.0,3.0,,2.0,2.0,3.0,15.0,25.0,23.0,1.0
2013-04-08,4.0,6.0,43.0,3.0,9.0,5.0,4.0,20.0,3.0,7.0,26.0,3.0,1.0,11.0,2.0,8.0,9.0,27.0,21.0,3.0
2013-04-09,3.0,10.0,59.0,3.0,11.0,1.0,11.0,18.0,1.0,18.0,31.0,3.0,,9.0,1.0,7.0,8.0,22.0,18.0,1.0
2013-04-10,7.0,3.0,55.0,2.0,12.0,2.0,,15.0,2.0,9.0,33.0,2.0,,7.0,3.0,4.0,12.0,23.0,20.0,
2013-04-11,2.0,5.0,48.0,,10.0,4.0,2.0,16.0,2.0,8.0,37.0,2.0,3.0,7.0,2.0,5.0,8.0,23.0,17.0,3.0
2013-04-12,1.0,8.0,34.0,,17.0,2.0,8.0,18.0,2.0,14.0,18.0,1.0,1.0,3.0,1.0,7.0,17.0,31.0,7.0,4.0
2013-04-13,4.0,12.0,70.0,,6.0,9.0,4.0,7.0,1.0,14.0,21.0,2.0,2.0,4.0,4.0,3.0,7.0,25.0,15.0,
2013-04-14,,13.0,71.0,2.0,9.0,8.0,3.0,5.0,3.0,16.0,26.0,,1.0,6.0,1.0,2.0,11.0,26.0,19.0,1.0
2013-04-15,3.0,7.0,48.0,,8.0,3.0,3.0,19.0,,13.0,36.0,1.0,1.0,8.0,3.0,3.0,22.0,26.0,23.0,1.0
2013-04-16,4.0,8.0,51.0,2.0,6.0,5.0,6.0,14.0,,18.0,31.0,3.0,4.0,6.0,2.0,6.0,11.0,30.0,19.0,1.0
2013-04-17,1.0,8.0,59.0,1.0,11.0,7.0,3.0,21.0,1.0,22.0,29.0,2.0,3.0,8.0,,4.0,7.0,27.0,15.0,5.0
2013-04-18,6.0,8.0,49.0,3.0,10.0,6.0,2.0,18.0,,27.0,27.0,3.0,2.0,11.0,3.0,6.0,18.0,29.0,20.0,4.0
2013-04-19,3.0,5.0,47.0,2.0,8.0,2.0,2.0,10.0,2.0,15.0,33.0,4.0,2.0,5.0,,3.0,12.0,27.0,17.0,2.0
2013-04-20,3.0,9.0,46.0,,10.0,6.0,2.0,6.0,1.0,13.0,25.0,,2.0,4.0,3.0,2.0,14.0,20.0,13.0,3.0
2013-04-21,3.0,8.0,61.0,1.0,11.0,10.0,3.0,5.0,1.0,4.0,30.0,2.0,1.0,4.0,4.0,3.0,9.0,18.0,22.0,
2013-04-22,2.0,8.0,47.0,2.0,8.0,6.0,1.0,18.0,4.0,7.0,23.0,,,11.0,2.0,6.0,13.0,25.0,15.0,1.0
2013-04-23,5.0,8.0,61.0,1.0,10.0,2.0,4.0,9.0,2.0,18.0,35.0,2.0,2.0,10.0,4.0,3.0,12.0,22.0,16.0,
2013-04-24,2.0,3.0,41.0,,19.0,1.0,4.0,8.0,2.0,21.0,34.0,2.0,3.0,8.0,9.0,5.0,9.0,22.0,17.0,2.0
2013-04-25,2.0,6.0,51.0,1.0,7.0,4.0,4.0,19.0,3.0,17.0,28.0,,,4.0,2.0,4.0,13.0,24.0,20.0,4.0
2013-04-26,3.0,6.0,63.0,,10.0,12.0,1.0,4.0,1.0,18.0,32.0,,4.0,5.0,5.0,4.0,10.0,25.0,13.0,2.0
2013-04-27,3.0,10.0,61.0,2.0,9.0,10.0,3.0,3.0,1.0,19.0,27.0,,2.0,6.0,3.0,1.0,9.0,18.0,19.0,4.0
2013-04-28,2.0,4.0,67.0,1.0,8.0,5.0,4.0,2.0,1.0,3.0,28.0,1.0,1.0,5.0,4.0,7.0,21.0,15.0,16.0,
2013-04-29,4.0,11.0,38.0,2.0,16.0,4.0,2.0,7.0,1.0,2.0,27.0,2.0,3.0,6.0,5.0,4.0,18.0,33.0,13.0,2.0
2013-04-30,4.0,10.0,60.0,,11.0,5.0,4.0,15.0,1.0,23.0,23.0,2.0,4.0,9.0,4.0,3.0,9.0,33.0,13.0,4.0
2013-05-01,4.0,5.0,43.0,1.0,12.0,4.0,2.0,13.0,,6.0,36.0,1.0,1.0,5.0,4.0,2.0,10.0,21.0,23.0,3.0
2013-05-02,,2.0,65.0,,12.0,5.0,3.0,10.0,1.0,14.0,29.0,4.0,1.0,3.0,3.0,6.0,5.0,39.0,10.0,
2013-05-03,5.0,10.0,76.0,1.0,16.0,5.0,9.0,14.0,3.0,28.0,27.0,2.0,2.0,10.0,3.0,8.0,6.0,28.0,24.0,
2013-05-04,6.0,9.0,140.0,3.0,10.0,6.0,3.0,6.0,2.0,19.0,31.0,,,8.0,4.0,3.0,11.0,25.0,26.0,1.0
2013-05-05,3.0,6.0,51.0,,9.0,6.0,2.0,1.0,2.0,4.0,30.0,,2.0,6.0,4.0,3.0,8.0,21.0,30.0,1.0
2013-05-06,5.0,5.0,64.0,1.0,10.0,1.0,2.0,14.0,2.0,6.0,28.0,3.0,3.0,8.0,8.0,6.0,11.0,18.0,15.0,5.0
2013-05-07,1.0,7.0,50.0,,11.0,4.0,1.0,20.0,4.0,21.0,37.0,,4.0,8.0,6.0,3.0,14.0,28.0,17.0,2.0
2013-05-08,9.0,7.0,56.0,2.0,13.0,2.0,1.0,16.0,4.0,22.0,25.0,2.0,,6.0,6.0,1.0,16.0,31.0,12.0,3.0
2013-05-09,4.0,4.0,57.0,3.0,17.0,2.0,4.0,13.0,2.0,22.0,35.0,,2.0,11.0,7.0,5.0,13.0,31.0,18.0,3.0
2013-05-10,2.0,6.0,74.0,,18.0,9.0,2.0,13.0,1.0,17.0,22.0,1.0,3.0,7.0,3.0,5.0,14.0,33.0,21.0,1.0
2013-05-11,3.0,11.0,74.0,1.0,10.0,7.0,4.0,4.0,1.0,9.0,26.0,,2.0,9.0,6.0,3.0,11.0,23.0,14.0,3.0
2013-05-12,,12.0,86.0,,3.0,6.0,,4.0,3.0,4.0,24.0,1.0,2.0,7.0,7.0,7.0,15.0,24.0,25.0,
2013-05-13,2.0,5.0,57.0,3.0,10.0,4.0,6.0,18.0,3.0,12.0,35.0,4.0,2.0,8.0,2.0,2.0,11.0,38.0,20.0,2.0
2013-05-14,5.0,10.0,31.0,1.0,20.0,1.0,4.0,11.0,2.0,15.0,36.0,3.0,,5.0,4.0,3.0,12.0,33.0,11.0,2.0
